BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP,PEER_STABILITY,PEERS_CONSIDERED,TIMES_RECOMMENDED,BADGE_N_RUNS,RECOMMENDATION_STABILITY
1121063,13060,13138,21668,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1119059,10750,429852,22448,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1115718,25583,13942,26362,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1115748,13942,25577,26366,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1123978,12282,12286,26948,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1225238,23812,9816,30959,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1210075,1503,1498,31326,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1189766,4538,4532,31663,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1232460,,473127,31766,11,9,0,7,0.7778,0.7778,1.0,10,3,3,1.0
1232539,,473127,31766,11,9,0,7,0.7778,0.7778,1.0,10,3,3,1.0
1143027,24946,24926,32276,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1147453,83806,2512,33316,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1153112,12154,12163,34125,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1157830,17404,17344,34644,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1155299,146556,146557,34682,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1210293,11163,11180,35221,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1179303,1352,1384,37560,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1205875,10725,10709,40870,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1268998,11433,11420,47894,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1277226,79004,93724,49425,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1282517,19321,19334,50863,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1303499,22294,22290,52737,9,9,1,8,0.8889,0.7778,1.0,8,3,3,1.0
1014037,1027,1018,4525,16,16,1,13,0.8125,0.75,1.0,15,3,3,1.0
1073716,1019,1018,4525,16,16,1,13,0.8125,0.75,1.0,15,3,3,1.0
1099390,13803,1018,4525,16,16,1,13,0.8125,0.75,1.0,15,3,3,1.0
1005526,351,347,465,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1002522,56923,24178,1035,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1005076,11956,24827,1183,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1025329,25283,12911,1308,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1004836,9983,23915,1683,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1119481,396227,430002,1718,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1008113,10026,9978,1729,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1005401,148183,143045,1835,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1006685,23950,23909,2113,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1007797,24101,24086,2347,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1025254,12705,25132,2428,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1010066,35170,24581,2762,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1008888,11377,11313,2777,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1023258,145275,235200,3299,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1026604,184639,184637,3493,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1054402,364609,364608,3593,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1014251,370396,370397,3617,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1011891,184644,184645,3652,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1045720,375670,375672,3955,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1132993,278401,168318,4094,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1013186,375723,23402,4135,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1270148,1870,378268,4190,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1014975,370401,370402,4620,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1023514,7558,7575,4749,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1121804,24987,12390,4803,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1125432,1342,1326,4922,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1135976,195839,263050,4963,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1019294,8134,22966,5177,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1019164,36137,36138,5258,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1019684,23453,23449,5399,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1020669,9073,9027,5654,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1027124,9809,9808,5674,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1227439,23252,23245,5719,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1022790,449229,449228,6225,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1023903,23967,23956,6347,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1042104,344491,391375,7027,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1040672,22392,22423,7397,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1028549,22870,7761,7515,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1034849,7483,7514,8198,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1041457,6408,6372,8486,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1032520,344459,344462,8679,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1302594,449044,449045,8703,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1032790,370316,370315,8741,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1034362,159048,159049,9088,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1034905,22377,22393,9214,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1036093,6565,6523,9468,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1037142,23585,9300,9697,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1038670,9248,9198,10019,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1041827,7825,7870,10726,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1056174,265930,266235,11376,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1057413,14138,20530,13106,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1059836,22069,22066,13356,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1061976,21998,21995,13530,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1060037,26242,26240,13810,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1059849,94047,3371,13952,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1083674,26240,26239,13998,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1060208,15921,15922,14073,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1061408,20666,181759,14383,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1068313,384031,383573,15594,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1070185,19111,19110,15805,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1074807,264003,264004,15994,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1079891,26311,26310,16948,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1098110,20395,2005,17200,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1075156,27407,27411,17544,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1078092,27043,27054,18218,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1078103,145605,145606,18228,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1093244,18022,26992,18564,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1083430,27286,27279,19663,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1089627,14360,14339,19813,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1088661,14558,14744,20156,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1093365,18338,18374,21087,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1186217,19239,27317,21346,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1096000,390699,396060,22153,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1132492,391359,391357,22261,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1199153,12380,12375,22563,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1101192,37734,37733,23422,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1102271,16923,16961,23679,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1116653,13710,13656,25713,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1147446,2833,20942,25860,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1114013,25505,25508,25991,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1154281,2408,473020,26694,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1119131,425115,429851,26703,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1142982,25513,155515,27258,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1123169,12869,12870,27459,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1206755,14373,25723,28303,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1127612,21407,21400,28687,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1154340,17363,17409,28891,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1299023,7285,7306,29179,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1283075,7359,7373,29192,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1282871,153292,2112,29589,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1303867,6910,6890,30774,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1136190,8501,8681,31344,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1298458,21703,4923,31735,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1152942,19438,27362,34026,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1156715,84768,20436,34910,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1187329,26227,26204,36083,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1208547,13393,13431,36850,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1221052,12580,12578,36888,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1206100,25808,25819,38099,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1183710,26015,2943,39232,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1190628,4456,4463,39621,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1197147,11212,11190,41009,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1211057,24533,11168,41080,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1227244,9183,9164,41198,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1198914,9544,9598,41542,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1210400,13487,25423,43208,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1223022,11180,11192,43453,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1219898,18564,18543,44708,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1227480,23228,23262,45953,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1285887,9398,9369,47187,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1267984,78049,78047,47663,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1268625,11587,11596,47715,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1272316,11371,11348,47822,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1301538,6101,6173,48541,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1278064,2112,2085,49535,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1302587,6568,6564,49910,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1297867,7642,22847,51958,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1300010,17014,26609,52132,8,8,1,7,0.875,0.75,1.0,7,3,3,1.0
1078423,,10123,18290,5,4,0,3,0.75,0.75,1.0,4,3,3,1.0
1132264,,19395,21250,5,4,0,3,0.75,0.75,1.0,4,3,3,1.0
1112474,14625,25871,1123,15,15,1,12,0.8,0.7333,1.0,14,3,3,1.0
1029839,278084,278085,7946,11,11,1,9,0.8182,0.7273,1.0,10,3,3,1.0
1029873,278086,278085,7946,11,11,1,9,0.8182,0.7273,1.0,10,3,3,1.0
1035436,344337,343441,9315,14,14,2,12,0.8571,0.7143,1.0,13,3,3,1.0
1035435,344337,343441,9315,14,14,2,12,0.8571,0.7143,1.0,13,3,3,1.0
1012979,13395,13414,51,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1000803,236,19796,181,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1009259,359723,359732,255,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1000970,10502,24265,269,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1001938,157,205,383,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1127600,178568,272956,735,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1027818,8288,8252,898,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1099283,370422,17063,969,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1005893,19701,19692,1238,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1004359,13274,13311,1356,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1072451,132141,132140,1638,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1055107,7510,7465,1780,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1010338,10837,24388,1798,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1006530,9766,9768,1837,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1005565,24917,24886,1902,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1148232,25871,25840,2009,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1014398,405742,425118,2172,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1014643,129261,129264,2305,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1226885,23030,23047,2502,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1008719,139848,139846,2735,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1012911,11732,11740,2757,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1010176,10916,24468,2896,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1047397,184648,170236,3241,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1011407,10930,24459,3403,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1011576,66531,66530,3504,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1097379,377867,377857,3889,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1013173,7419,22742,4125,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1013177,38079,68771,4128,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1015390,350091,350092,4191,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1014181,390373,390374,4233,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1013554,389921,389920,4248,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1014796,389917,389916,4496,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1155813,536072,112634,4885,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1018945,22924,7782,5217,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1059175,9340,9287,5331,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1023636,158080,158079,5642,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1027073,8757,8708,5686,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1024549,9032,23468,5724,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1027635,22789,7534,5828,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1040531,6504,6477,6072,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1040649,390639,390643,6207,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1023985,10115,10184,6516,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1024210,10859,24430,6582,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1024259,10397,10400,6602,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1029825,6961,6960,7289,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1032749,6246,6260,7401,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1035820,326398,326396,7487,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1081570,13887,13880,7547,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1063504,370574,370573,7605,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1036722,158075,159044,7725,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1042033,22799,7498,7901,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1038263,7623,7584,8125,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1133033,156167,130542,8258,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1031262,283200,283199,8322,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1041818,7773,7723,8443,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1036043,6480,6453,8540,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1032661,287998,313597,8648,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1040772,22516,6911,8764,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1033024,22498,6859,8798,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1034520,7732,7713,8803,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1033550,349773,349776,8918,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1034555,7759,7740,9127,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1064947,22215,6186,9157,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1044549,6726,6763,9242,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1035203,292157,292156,9282,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1035593,376893,376892,9360,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1038244,375004,375005,9666,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1037027,226242,256640,9675,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1053650,22561,22550,9812,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1038005,6552,6510,9867,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1039327,9538,9537,10194,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1039566,9206,9192,10242,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1042231,118715,118714,10711,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1041985,375407,370511,10763,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1042059,375410,375406,10766,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1281513,21716,487548,10910,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1048010,40608,40606,10978,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1058465,350255,350254,11385,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1048132,90207,90208,11689,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1047043,342716,340480,11731,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1060281,192316,323837,11945,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1226729,23430,23461,12038,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1082229,14063,14027,12203,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1308889,22084,5953,12218,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1057656,344283,344284,13156,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1057696,283838,283837,13169,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1058507,344543,343236,13283,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1171398,11844,11843,13350,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1066788,119660,119661,13413,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1063072,110702,110701,13441,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1058997,5687,5689,13447,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1062027,5705,5709,13486,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1059222,15003,15043,13583,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1186871,47004,75492,13709,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1155450,18933,18959,13906,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1090193,15595,15578,14021,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1090420,26089,26087,14099,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1061126,293758,344470,14317,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1065393,344124,344123,14752,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1063211,370222,370224,14766,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1068352,280958,280957,14952,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1123127,20017,12867,15024,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1068133,5762,5763,15124,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1066401,166076,166077,15151,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1067733,171835,273280,15467,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1077622,18974,19010,15495,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1068319,364956,364955,15587,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1121062,19426,21806,15631,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1076101,27414,27408,15720,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1069841,19297,19303,15783,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1069859,19297,19282,15787,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1222120,4728,21656,16220,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1079881,26321,26325,16310,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1184982,19146,19094,17159,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1207438,11733,24737,17334,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1077951,129905,129908,18187,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1079224,378177,378176,18331,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1079832,26327,26329,18613,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1082268,15942,15943,19235,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1082290,16920,26582,19243,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1082968,27003,27020,19481,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1109471,15841,15827,19503,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1157398,2178,20439,19582,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1174419,19089,19088,19661,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1083679,14353,14325,19732,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1084029,16869,16861,19834,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1084101,13537,13541,19865,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1088993,14303,14384,20085,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1088709,14708,14733,20170,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1088795,349710,349711,20183,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1145300,15976,15987,20417,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1167133,18538,18604,20450,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1105947,15397,15417,20454,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1090491,26691,26684,20625,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1220516,17999,17992,20645,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1220508,26970,17999,20648,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1091074,18352,18328,20894,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1092652,18357,18320,20902,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1091348,13566,13550,21014,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1092159,18219,18302,21079,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1186343,19553,19558,21408,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1092617,26866,17780,21482,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1093636,17595,17614,21759,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1099208,17555,26755,21767,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1137506,11928,11940,22330,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1096827,396077,396078,22370,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1096567,391361,391360,22376,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1118612,396082,396084,22471,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1099261,71649,71653,22965,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1101528,16640,506645,23487,8,7,1,6,0.8571,0.7143,1.0,7,3,3,1.0
1103101,26601,16999,23819,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1104365,16913,59483,24103,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1114077,13646,25495,25394,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1112940,14531,25816,25582,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1112860,19284,19325,25704,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1114277,14082,25621,26054,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1142777,12991,13035,26232,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1248307,4557,4541,26655,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1119690,425116,425117,26658,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1121489,535612,1044,26968,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1123722,11884,24781,27059,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1121787,24781,24770,27064,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
1171159,1074,1087,27091,7,7,1,6,0.8571,0.7143,1.0,6,3,3,1.0
